LABEL,T_F,W,A,D,HT,OD,BF,B,ID,TW,TF,T,TNOM,TDES,KDES,KDET,K1,X,Y,E0,XP,YP,BF_2TF,B_T,H_TW,H_T,D_T,IX,ZX,SX,RX,IY,ZY,SY,RY,RZ,J,CW,C,WNO,SW,QF,QW,RO,H,TAN_ALPHA,QS,EDI_STD_NOMENCLATURE,AISC_MANUAL_LABEL,W,A,D,HT,OD,BF,B,ID,TW,TF,T,TNOM,TDES,KDES,KDET,X,Y,E0,XP,YP,W,B_T,H_T,H_TW,D_T,IX,ZX,SX,RX,IY,ZY,SY,RY,RZ,J,CW,C,WNO,SW,QF,QW,RO,H,TAN_ALPHA,QS
HSS2-1/2X1-1/2X1/4,F,5.38,1.51,0.00,2.5,0,0.00,1.5,0,0.00,0.00,0,0.25,0.233,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,3.44,0.00,7.73,0.00,1.03,1.11,0.822,0.826,0.449,0.764,0.599,0.546,0.00,1.10,0.250,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS63.5X38.1X6.4,HSS63.5X38.1X6.4,11.9,974,0.00,63.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.35,5.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.9,3.44,7.73,0.00,0.00,0.429,18.2,13.5,21.0,0.187,12.5,9.82,13.9,0.00,458,0.0671,21.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS20X8X5/8,F,110,30.3,0.00,20,0,0.00,8,0,0.00,0.00,0,0.625,0.581,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,10.8,0.00,31.4,0.00,1440,185,144,6.89,338,96.4,84.6,3.34,0.00,916,0.325,167,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS508X203.2X15.9,HSS508X203.2X15.9,243,19500,0.00,508,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.9,14.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,243,10.8,31.4,0.00,0.00,599,3030,2360,175,141,1580,1390,84.8,0.00,381000,0.0873,2740,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS20X8X5/16,F,57.3,15.7,0.00,20,0,0.00,8,0,0.00,0.00,0,0.3125,0.291,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,24.5,0.00,65.7,0.00,786,98.6,78.6,7.07,189,52.0,47.4,3.47,0.00,496,0.313,88.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS508X203.2X7.9,HSS508X203.2X7.9,126,10100,0.00,508,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.94,7.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126,24.5,65.7,0.00,0.00,327,1620,1290,180,78.7,852,777,88.1,0.00,206000,0.0839,1450,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS20X8X3/8,F,68.3,18.7,0.00,20,0,0.00,8,0,0.00,0.00,0,0.375,0.349,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,19.9,0.00,54.3,0.00,926,117,92.6,7.03,222,61.5,55.6,3.44,0.00,586,0.375,105,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS508X203.2X9.5,HSS508X203.2X9.5,151,12100,0.00,508,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.53,8.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151,19.9,54.3,0.00,0.00,385,1920,1520,179,92.4,1010,911,87.4,0.00,244000,0.101,1720,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS20X8X1/2,F,89.6,24.6,0.00,20,0,0.00,8,0,0.00,0.00,0,0.5,0.465,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,14.2,0.00,40.0,0.00,1190,152,119,6.96,283,79.5,70.8,3.39,0.00,757,0.500,137,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS508X203.2X12.7,HSS508X203.2X12.7,197,15900,0.00,508,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.7,11.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,197,14.2,40,0.00,0.00,495,2490,1950,177,118,1300,1160,86.1,0.00,315000,0.134,2250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS20X4X5/16,F,48.9,13.4,0.00,20,0,0.00,4,0,0.00,0.00,0,0.3125,0.291,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,10.7,0.00,65.7,0.00,560,75.6,56.0,6.46,41.2,22.9,20.6,1.75,0.00,134,0.313,42.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS508X101.6X7.9,HSS508X101.6X7.9,108,8650,0.00,508,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.94,7.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108,10.7,65.7,0.00,0.00,233,1240,918,164,17.1,375,338,44.5,0.00,55800,0.0839,695,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS20X4X3/8,F,58.1,16.0,0.00,20,0,0.00,4,0,0.00,0.00,0,0.375,0.349,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,8.46,0.00,54.3,0.00,657,89.3,65.7,6.42,47.6,26.8,23.8,1.73,0.00,156,0.375,49.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS508X101.6X9.5,HSS508X101.6X9.5,128,10300,0.00,508,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.53,8.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128,8.5,54.3,0.00,0.00,273,1460,1080,163,19.8,439,390,43.9,0.00,64900,0.101,818,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS20X4X1/4,F,39.5,10.8,0.00,20,0,0.00,4,0,0.00,0.00,0,0.25,0.233,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,14.2,0.00,82.8,0.00,458,61.5,45.8,6.50,34.3,18.7,17.1,1.78,0.00,111,0.250,34.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS508X101.6X6.4,HSS508X101.6X6.4,87.0,6970,0.00,508,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.35,5.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87,14.2,82.8,0.00,0.00,191,1010,751,165,14.3,306,280,45.2,0.00,46200,0.0671,569,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS20X4X1/2,F,75.9,20.9,0.00,20,0,0.00,4,0,0.00,0.00,0,0.5,0.465,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,5.60,0.00,40.0,0.00,838,115,83.8,6.33,58.7,34.0,29.3,1.68,0.00,195,0.500,63.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS508X101.6X12.7,HSS508X101.6X12.7,167,13500,0.00,508,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.7,11.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167,5.6,40,0.00,0.00,349,1880,1370,161,24.4,557,480,42.7,0.00,81200,0.134,1050,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS20X12X5/8,F,127,35.0,0.00,20,0,0.00,12,0,0.00,0.00,0,0.625,0.581,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,17.7,0.00,31.4,0.00,1880,230,188,7.33,851,162,142,4.93,0.00,1890,0.625,257,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS508X304.8X15.9,HSS508X304.8X15.9,280,22600,0.00,508,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.9,14.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,280,17.7,31.4,0.00,0.00,783,3770,3080,186,354,2650,2330,125,0.00,787000,0.168,4210,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS20X12X5/16,F,65.8,18.1,0.00,20,0,0.00,12,0,0.00,0.00,0,0.3125,0.291,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,38.2,0.00,65.7,0.00,1010,122,101,7.48,464,85.8,77.3,5.07,0.00,997,0.313,134,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS508X304.8X7.9,HSS508X304.8X7.9,145,11700,0.00,508,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.94,7.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,145,38.2,65.7,0.00,0.00,420,2000,1660,190,193,1410,1270,129,0.00,415000,0.0839,2200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS20X12X3/8,F,78.4,21.5,0.00,20,0,0.00,12,0,0.00,0.00,0,0.375,0.349,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,31.4,0.00,54.3,0.00,1200,144,120,7.45,547,102,91.1,5.04,0.00,1180,0.375,160,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS508X304.8X9.5,HSS508X304.8X9.5,173,13900,0.00,508,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.53,8.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,173,31.4,54.3,0.00,0.00,499,2360,1970,189,228,1670,1490,128,0.00,491000,0.101,2620,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS20X12X1/2,F,103,28.3,0.00,20,0,0.00,12,0,0.00,0.00,0,0.5,0.465,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,22.8,0.00,40.0,0.00,1550,188,155,7.39,705,132,117,4.99,0.00,1540,0.500,209,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS508X304.8X12.7,HSS508X304.8X12.7,227,18300,0.00,508,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.7,11.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,227,22.8,40,0.00,0.00,645,3080,2540,188,293,2160,1920,127,0.00,641000,0.134,3420,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS20X0.500,F,104,28.5,0.00,0,20,0.00,0,0,0.00,0.00,0,0.5,0.465,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.0,1360,177,136,6.91,1360,177,136,6.91,0.00,2720,0.00,272,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS508X12.7,HSS508X12.7,229,18400,0.00,0.00,508,0.00,0.00,0.00,0.00,0.00,0.00,12.7,11.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,229,0.00,0.00,0.00,43.0,566,2900,2230,176,0.00,0.00,0.00,0.00,0.00,1130000,0.00,4460,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS20X0.375,F,78.7,21.5,0.00,0,20,0.00,0,0,0.00,0.00,0,0.375,0.349,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.3,1040,135,104,6.95,1040,135,104,6.95,0.00,2080,0.00,208,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS508X9.5,HSS508X9.5,173,13900,0.00,0.00,508,0.00,0.00,0.00,0.00,0.00,0.00,9.53,8.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,173,0.00,0.00,0.00,57.3,433,2210,1700,177,0.00,0.00,0.00,0.00,0.00,866000,0.00,3410,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS2.875X0.250,F,7.02,1.93,0.00,0,2.875,0.00,0,0,0.00,0.00,0,0.25,0.233,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.3,1.70,1.63,1.18,0.938,1.70,1.63,1.18,0.938,0.00,3.40,0.00,2.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS73X6.4,HSS73X6.4,15.5,1250,0.00,0.00,73.0,0.00,0.00,0.00,0.00,0.00,0.00,6.35,5.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.5,0.00,0.00,0.00,12.3,0.708,26.7,19.3,23.8,0.00,0.00,0.00,0.00,0.00,1420,0.00,38.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS2.875X0.203,F,5.80,1.59,0.00,0,2.875,0.00,0,0,0.00,0.00,0,0.203,0.189,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.2,1.45,1.37,1.01,0.952,1.45,1.37,1.01,0.952,0.00,2.89,0.00,2.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS73X5.2,HSS73X5.2,12.8,1030,0.00,0.00,73.0,0.00,0.00,0.00,0.00,0.00,0.00,5.16,4.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.8,0.00,0.00,0.00,15.2,0.604,22.5,16.6,24.2,0.00,0.00,0.00,0.00,0.00,1200,0.00,32.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS2.875X0.188,F,5.40,1.48,0.00,0,2.875,0.00,0,0,0.00,0.00,0,0.1875,0.174,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.5,1.35,1.27,0.941,0.957,1.35,1.27,0.941,0.957,0.00,2.70,0.00,1.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS73X4.8,HSS73X4.8,11.9,955,0.00,0.00,73.0,0.00,0.00,0.00,0.00,0.00,0.00,4.76,4.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.9,0.00,0.00,0.00,16.5,0.562,20.8,15.4,24.3,0.00,0.00,0.00,0.00,0.00,1120,0.00,30.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS2.875X0.125,F,3.67,1.01,0.00,0,2.875,0.00,0,0,0.00,0.00,0,0.125,0.116,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.8,0.958,0.884,0.667,0.976,0.958,0.884,0.667,0.976,0.00,1.92,0.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS73X3.2,HSS73X3.2,8.10,652,0.00,0.00,73.0,0.00,0.00,0.00,0.00,0.00,0.00,3.18,2.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.1,0.00,0.00,0.00,24.8,0.399,14.5,10.9,24.8,0.00,0.00,0.00,0.00,0.00,799,0.00,21.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS2.500X0.250,F,6.01,1.66,0.00,0,2.5,0.00,0,0,0.00,0.00,0,0.25,0.233,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.7,1.08,1.20,0.862,0.806,1.08,1.20,0.862,0.806,0.00,2.15,0.00,1.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS63.5X6.4,HSS63.5X6.4,13.3,1070,0.00,0.00,63.5,0.00,0.00,0.00,0.00,0.00,0.00,6.35,5.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.3,0.00,0.00,0.00,10.7,0.450,19.7,14.1,20.5,0.00,0.00,0.00,0.00,0.00,895,0.00,28.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS2.500X0.188,F,4.65,1.27,0.00,0,2.5,0.00,0,0,0.00,0.00,0,0.1875,0.174,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.4,0.865,0.943,0.692,0.825,0.865,0.943,0.692,0.825,0.00,1.73,0.00,1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS63.5X4.8,HSS63.5X4.8,10.2,819,0.00,0.00,63.5,0.00,0.00,0.00,0.00,0.00,0.00,4.76,4.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.2,0.00,0.00,0.00,14.4,0.360,15.5,11.3,21.0,0.00,0.00,0.00,0.00,0.00,720,0.00,22.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS2.500X0.125,F,3.17,0.869,0.00,0,2.5,0.00,0,0,0.00,0.00,0,0.125,0.116,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.6,0.619,0.660,0.495,0.844,0.619,0.660,0.495,0.844,0.00,1.24,0.00,0.990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS63.5X3.2,HSS63.5X3.2,7.00,561,0.00,0.00,63.5,0.00,0.00,0.00,0.00,0.00,0.00,3.18,2.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,0.00,0.00,0.00,21.6,0.258,10.8,8.11,21.4,0.00,0.00,0.00,0.00,0.00,516,0.00,16.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS2.375X0.250,F,5.68,1.57,0.00,0,2.375,0.00,0,0,0.00,0.00,0,0.25,0.233,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.2,0.910,1.07,0.766,0.762,0.910,1.07,0.766,0.762,0.00,1.82,0.00,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS60.3X6.4,HSS60.3X6.4,12.5,1010,0.00,0.00,60.3,0.00,0.00,0.00,0.00,0.00,0.00,6.35,5.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.5,0.00,0.00,0.00,10.2,0.379,17.5,12.6,19.4,0.00,0.00,0.00,0.00,0.00,758,0.00,25.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS2.375X0.218,F,5.03,1.39,0.00,0,2.375,0.00,0,0,0.00,0.00,0,0.218,0.203,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.7,0.824,0.960,0.694,0.771,0.824,0.960,0.694,0.771,0.00,1.65,0.00,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS60.3X5.5,HSS60.3X5.5,11.1,897,0.00,0.00,60.3,0.00,0.00,0.00,0.00,0.00,0.00,5.54,5.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.1,0.00,0.00,0.00,11.7,0.343,15.7,11.4,19.6,0.00,0.00,0.00,0.00,0.00,687,0.00,22.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS2.375X0.188,F,4.40,1.20,0.00,0,2.375,0.00,0,0,0.00,0.00,0,0.1875,0.174,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.6,0.733,0.845,0.617,0.781,0.733,0.845,0.617,0.781,0.00,1.47,0.00,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS60.3X4.8,HSS60.3X4.8,9.69,774,0.00,0.00,60.3,0.00,0.00,0.00,0.00,0.00,0.00,4.76,4.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.69,0.00,0.00,0.00,13.6,0.305,13.8,10.1,19.8,0.00,0.00,0.00,0.00,0.00,612,0.00,20.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS2.375X0.154,F,3.66,1.00,0.00,0,2.375,0.00,0,0,0.00,0.00,0,0.154,0.143,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.6,0.627,0.713,0.528,0.791,0.627,0.713,0.528,0.791,0.00,1.25,0.00,1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS60.3X3.9,HSS60.3X3.9,8.06,645,0.00,0.00,60.3,0.00,0.00,0.00,0.00,0.00,0.00,3.91,3.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.06,0.00,0.00,0.00,16.6,0.261,11.7,8.65,20.1,0.00,0.00,0.00,0.00,0.00,520,0.00,17.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS2.375X0.125,F,3.01,0.823,0.00,0,2.375,0.00,0,0,0.00,0.00,0,0.125,0.116,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.5,0.527,0.592,0.443,0.800,0.527,0.592,0.443,0.800,0.00,1.05,0.00,0.887,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS60.3X3.2,HSS60.3X3.2,6.63,531,0.00,0.00,60.3,0.00,0.00,0.00,0.00,0.00,0.00,3.18,2.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.63,0.00,0.00,0.00,20.5,0.219,9.70,7.26,20.3,0.00,0.00,0.00,0.00,0.00,437,0.00,14.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS18X6X5/8,F,93.1,25.7,0.00,18,0,0.00,6,0,0.00,0.00,0,0.625,0.581,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,7.33,0.00,28.0,0.00,923,135,103,6.00,158,61.0,52.7,2.48,0.00,462,0.325,109,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS457.2X152.4X15.9,HSS457.2X152.4X15.9,205,16600,0.00,457,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.9,14.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,205,7.3,28,0.00,0.00,384,2210,1690,152,65.8,1000,864,63.0,0.00,192000,0.0873,1790,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS18X6X5/16,F,48.9,13.4,0.00,18,0,0.00,6,0,0.00,0.00,0,0.3125,0.291,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,17.6,0.00,58.9,0.00,513,73.1,57.0,6.18,91.3,33.5,30.4,2.61,0.00,257,0.313,58.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS457.2X152.4X7.9,HSS457.2X152.4X7.9,108,8650,0.00,457,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.94,7.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108,17.6,58.9,0.00,0.00,214,1200,934,157,38.0,549,498,66.3,0.00,107000,0.0839,962,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS18X6X3/8,F,58.1,16.0,0.00,18,0,0.00,6,0,0.00,0.00,0,0.375,0.349,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,14.2,0.00,48.6,0.00,602,86.4,66.9,6.15,106,39.5,35.5,2.58,0.00,302,0.375,69.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS457.2X152.4X9.5,HSS457.2X152.4X9.5,128,10300,0.00,457,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.53,8.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128,14.2,48.6,0.00,0.00,251,1420,1100,156,44.1,647,582,65.5,0.00,126000,0.101,1140,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS18X6X1/4,F,39.5,10.8,0.00,18,0,0.00,6,0,0.00,0.00,0,0.25,0.233,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,22.8,0.00,74.3,0.00,419,59.4,46.5,6.22,75.1,27.3,25.0,2.63,0.00,210,0.250,47.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS457.2X152.4X6.4,HSS457.2X152.4X6.4,87.0,6970,0.00,457,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.35,5.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87,22.8,74.3,0.00,0.00,174,973,762,158,31.3,447,410,66.8,0.00,87400,0.0671,782,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS18X6X1/2,F,75.9,20.9,0.00,18,0,0.00,6,0,0.00,0.00,0,0.5,0.465,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,9.90,0.00,35.7,0.00,770,112,85.6,6.07,134,50.7,44.6,2.53,0.00,387,0.500,89.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS457.2X152.4X12.7,HSS457.2X152.4X12.7,167,13500,0.00,457,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.7,11.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167,9.9,35.7,0.00,0.00,321,1840,1400,154,55.8,831,731,64.3,0.00,161000,0.134,1470,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS18X0.500,F,93.5,25.6,0.00,0,18,0.00,0,0,0.00,0.00,0,0.5,0.465,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.7,985,143,109,6.20,985,143,109,6.20,0.00,1970,0.00,219,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS457.2X12.7,HSS457.2X12.7,206,16500,0.00,0.00,457,0.00,0.00,0.00,0.00,0.00,0.00,12.7,11.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,206,0.00,0.00,0.00,38.7,410,2340,1790,157,0.00,0.00,0.00,0.00,0.00,820000,0.00,3590,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS18X0.375,F,70.7,19.4,0.00,0,18,0.00,0,0,0.00,0.00,0,0.375,0.349,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.6,754,109,83.8,6.24,754,109,83.8,6.24,0.00,1510,0.00,168,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS457.2X9.5,HSS457.2X9.5,156,12500,0.00,0.00,457,0.00,0.00,0.00,0.00,0.00,0.00,9.53,8.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156,0.00,0.00,0.00,51.6,314,1790,1370,158,0.00,0.00,0.00,0.00,0.00,629000,0.00,2750,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS16X8X5/8,F,93.1,25.7,0.00,16,0,0.00,8,0,0.00,0.00,0,0.3125,0.581,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,10.8,0.00,24.5,0.00,815,129,102,5.64,274,79.2,68.6,3.27,0.00,681,0.625,132,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS406.4X203.2X15.9,HSS406.4X203.2X15.9,205,16600,0.00,406,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.94,14.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,205,10.8,24.5,0.00,0.00,339,2110,1670,143,114,1300,1120,83.1,0.00,283000,0.168,2160,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS16X8X5/16,F,48.9,13.4,0.00,16,0,0.00,8,0,0.00,0.00,0,0.3125,0.291,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,24.5,0.00,52.0,0.00,451,69.4,56.4,5.80,155,43.0,38.7,3.40,0.00,369,0.313,70.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS406.4X203.2X7.9,HSS406.4X203.2X7.9,108,8650,0.00,406,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.94,7.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108,24.5,52,0.00,0.00,188,1140,924,147,64.5,705,634,86.4,0.00,154000,0.0839,1150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HSS16X8X3/8,F,58.1,16.0,0.00,16,0,0.00,8,0,0.00,0.00,0,0.375,0.349,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,19.9,0.00,42.8,0.00,531,82.1,66.3,5.77,181,50.8,45.3,3.37,0.00,436,0.375,83.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HSS406.4X203.2X9.5,HSS406.4X203.2X9.5,128,10300,0.00,406,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.53,8.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128,19.9,42.8,0.00,0.00,221,1350,1090,147,75.3,832,742,85.6,0.00,181000,0.101,1370,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
